tabular-actgan-659c3ee9e6d21c30ddf4418d-data_preview
Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001036,Male,Yes,2,Graduate,No,2500,309.29301038,124.0,359.0,1.0,Urban,Y
LP001155,Male,No,3,Not Graduate,No,2908,2612.18409745,,349.0,1.0,Urban,Y
LP002740,Male,Yes,1,Not Graduate,No,150,0.0,244.0,348.0,1.0,Urban,Y
LP001013,,Yes,1,Graduate,No,150,4469.15288776,9.0,349.0,1.0,Urban,Y
LP001155,Male,Yes,2,Graduate,No,11128,3247.52872776,267.0,354.0,1.0,Semiurban,Y
LP001034,,Yes,3,Graduate,Yes,22647,0.0,9.0,108.0,1.0,Urban,N
LP001038,Male,Yes,0,Graduate,Yes,581,0.0,9.0,349.0,1.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,1358,3412.71727446,244.0,,1.0,Urban,Y
LP001043,Male,No,0,Graduate,No,31878,0.0,260.0,349.0,1.0,Rural,N
LP001034,Female,Yes,3,Graduate,Yes,22657,0.0,,351.0,1.0,Urban,Y
LP001003,Male,No,0,Graduate,No,3792,0.0,247.0,365.0,1.0,Urban,Y
LP001005,Male,,2,Graduate,No,601,8200.97343838,90.0,349.0,0.0,Rural,Y
LP001100,Male,Yes,,Not Graduate,No,165,3287.33041648,259.0,352.0,1.0,Urban,Y
LP001032,Male,Yes,1,Not Graduate,No,150,4438.14730052,268.0,69.0,1.0,Rural,Y
LP001036,Female,No,0,Graduate,No,3404,438.51480054,9.0,351.0,1.0,Urban,Y
LP001047,Male,Yes,0,Not Graduate,No,7484,0.0,166.0,363.0,1.0,Semiurban,Y
LP001028,Male,No,0,Not Graduate,No,150,4435.52821032,256.0,349.0,,Rural,Y
LP001100,Male,Yes,0,Graduate,No,150,350.02865868,9.0,349.0,1.0,Semiurban,Y
LP001155,Female,No,2,Graduate,No,150,1074.89335889,240.0,354.0,1.0,Rural,Y
LP001146,Male,No,1,Not Graduate,No,8971,3992.53101779,700.0,,1.0,Rural,Y
LP001164,Male,Yes,2,Graduate,No,7526,4200.75406537,259.0,366.0,1.0,Urban,Y
LP001005,Female,No,1,Not Graduate,No,11004,8574.928782,9.0,349.0,1.0,Rural,Y
LP001608,Male,Yes,,Graduate,No,30287,0.0,273.0,371.0,0.0,Urban,N
LP001002,,No,0,Graduate,No,1171,0.0,,352.0,1.0,Semiurban,Y
LP001003,Male,No,0,Graduate,No,5100,1877.16608017,263.0,354.0,0.0,Rural,Y
LP001155,Male,Yes,0,Not Graduate,No,2327,629.52872314,119.0,359.0,,Urban,Y
LP001478,Female,Yes,1,Graduate,No,12101,2080.6118803,120.0,348.0,0.0,Rural,Y
LP001100,Male,Yes,1,Graduate,No,150,414.50580704,271.0,352.0,1.0,Urban,Y
LP001038,Male,No,3,Graduate,No,150,0.0,265.0,350.0,1.0,Rural,Y
LP001508,Male,Yes,1,Not Graduate,,7609,0.0,264.0,372.0,1.0,Urban,Y
LP001068,Male,No,0,Graduate,No,150,0.0,135.0,351.0,1.0,Rural,Y
LP001036,Male,No,1,Graduate,No,12325,7093.92558484,9.0,355.0,1.0,Rural,Y
LP001030,Male,Yes,1,Graduate,No,150,186.86932088,252.0,370.0,1.0,Urban,Y
LP001036,Male,Yes,0,Not Graduate,No,6607,4521.48448364,272.0,129.0,,Rural,Y
LP001146,Male,No,3,Graduate,No,150,0.0,204.0,348.0,1.0,Rural,Y
LP001151,,No,0,Graduate,Yes,10500,514.78706166,247.0,351.0,1.0,Rural,Y
LP001034,Male,No,2,Not Graduate,No,11762,358.49697228,65.0,365.0,1.0,Rural,Y
LP001034,Male,Yes,,Not Graduate,No,150,8532.23917462,208.0,348.0,1.0,Semiurban,Y
LP001038,Male,No,2,Graduate,No,8309,836.02809207,137.0,351.0,1.0,Semiurban,Y
LP001155,Male,Yes,0,Graduate,No,150,6828.35957595,178.0,348.0,1.0,Urban,N
LP001047,Male,Yes,1,Graduate,No,8773,802.01435558,197.0,348.0,,Rural,Y
LP001002,Male,No,1,Not Graduate,No,3346,430.38803782,78.0,348.0,1.0,Urban,Y
LP001005,Male,No,3,Graduate,No,150,2729.1196065,141.0,349.0,1.0,Urban,Y
LP001109,Male,No,1,Graduate,No,7122,0.0,9.0,367.0,0.0,Rural,Y
LP001151,Male,No,1,Not Graduate,No,150,784.9197666,228.0,349.0,1.0,Semiurban,Y
LP001098,Female,No,3,Graduate,No,57476,3903.50035014,250.0,357.0,0.0,Rural,Y
LP001119,Male,Yes,0,Graduate,No,150,0.0,247.0,273.0,,Urban,N
LP001005,Male,No,0,Graduate,No,150,0.0,9.0,353.0,1.0,Rural,Y
LP001492,Male,No,0,Graduate,No,7455,0.0,255.0,352.0,1.0,Urban,Y
LP001038,Male,Yes,1,Graduate,No,81000,582.7479369,120.0,,1.0,Semiurban,Y
LP001005,Male,Yes,2,Graduate,Yes,150,2661.96715967,271.0,,1.0,Semiurban,N
LP001052,Male,Yes,0,Graduate,No,14856,0.0,342.0,359.0,1.0,Urban,N
LP001120,Female,Yes,,Not Graduate,No,150,770.59042168,216.0,230.0,1.0,Urban,Y
LP001565,Male,No,3,Graduate,No,10230,11386.92854967,,,1.0,Urban,Y
LP001018,Female,Yes,2,Graduate,No,3640,0.0,197.0,370.0,1.0,Rural,Y
LP001186,Female,Yes,3,Graduate,No,1852,343.91519118,149.0,360.0,1.0,Semiurban,Y
LP001034,Male,No,0,Graduate,No,2782,1454.64746246,262.0,361.0,1.0,Rural,Y
LP001013,Male,Yes,0,Graduate,No,10070,803.77344987,103.0,12.0,1.0,Urban,Y
LP001155,Male,No,0,Graduate,Yes,150,3993.99126544,206.0,,1.0,Urban,N
LP001155,Male,No,0,Graduate,No,14307,295.82342387,239.0,366.0,1.0,Urban,Y
LP001633,Male,Yes,2,Graduate,No,14473,0.0,103.0,349.0,1.0,Urban,Y
LP001038,Male,,0,Graduate,No,150,0.0,9.0,349.0,1.0,Urban,Y
LP001100,Male,No,1,Graduate,No,150,3852.07172214,113.0,349.0,1.0,Semiurban,Y
LP001144,Male,No,1,Graduate,No,5871,4480.70732142,415.0,357.0,1.0,Semiurban,N
LP001034,Male,,0,Graduate,No,7578,0.0,9.0,357.0,1.0,Urban,Y
LP001052,Male,Yes,3,Graduate,No,5097,0.0,69.0,,1.0,Semiurban,Y
LP001155,Male,No,0,Graduate,Yes,3627,12.7902489,173.0,370.0,1.0,Urban,Y
LP001034,Male,Yes,0,Graduate,No,6112,2219.13804809,377.0,348.0,1.0,Urban,Y
LP001155,Male,,0,Graduate,No,2544,254.84338153,108.0,367.0,1.0,Semiurban,N
LP001036,Male,No,1,Graduate,No,150,5747.13493836,128.0,351.0,1.0,Rural,Y
LP001155,Male,Yes,1,Graduate,No,3638,549.10838257,260.0,362.0,1.0,Urban,Y
LP001034,Female,No,1,Not Graduate,No,3886,0.0,262.0,,1.0,Semiurban,N
LP001100,Male,No,0,Graduate,No,1645,0.0,9.0,349.0,1.0,Urban,N
LP001034,Male,No,2,Not Graduate,No,12207,0.0,52.0,351.0,1.0,Semiurban,Y
LP001020,Male,No,3,Graduate,No,150,10594.63561695,258.0,364.0,1.0,Urban,Y
LP001038,Male,No,3,Graduate,Yes,150,832.05332757,85.0,356.0,1.0,Rural,Y
LP001155,Male,No,2,Graduate,No,2135,0.0,241.0,358.0,1.0,Urban,Y
LP001034,Female,Yes,1,Not Graduate,No,150,0.0,209.0,348.0,1.0,Semiurban,Y
LP001157,Male,Yes,1,Graduate,No,422,0.0,193.0,329.0,1.0,Rural,Y
LP001155,Male,No,2,Not Graduate,No,1196,439.14895867,25.0,12.0,1.0,Rural,Y
LP001146,Male,No,1,Graduate,No,1785,0.0,352.0,350.0,0.0,Rural,Y
LP001155,,Yes,1,Graduate,No,150,0.0,250.0,366.0,1.0,Urban,N
LP001155,Female,No,0,Graduate,No,5601,4286.49797043,271.0,353.0,1.0,Semiurban,Y
LP001002,Male,Yes,3,Not Graduate,No,150,0.0,257.0,349.0,1.0,Rural,N
LP001032,Male,Yes,0,Graduate,No,150,0.0,253.0,351.0,1.0,Semiurban,Y
LP001038,Male,Yes,3,Not Graduate,No,150,4479.34686646,12.0,348.0,1.0,Urban,Y
LP001146,Male,Yes,2,Graduate,Yes,6869,0.0,243.0,358.0,1.0,Urban,Y
LP001146,Female,No,1,Graduate,No,8739,45.06432096,142.0,354.0,1.0,Rural,Y
LP001195,Male,No,3,Not Graduate,No,5803,4838.63873518,192.0,275.0,0.0,Rural,Y
LP001146,Female,Yes,1,Graduate,No,150,15644.75892769,175.0,348.0,1.0,Urban,Y
LP001146,Male,Yes,3,Graduate,No,6195,0.0,86.0,348.0,1.0,Rural,Y
LP001038,Male,No,2,Graduate,No,150,0.0,9.0,356.0,1.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,150,4271.0835869,,,0.0,Urban,Y
LP001146,Female,Yes,0,Graduate,No,150,1276.87517512,164.0,351.0,1.0,Semiurban,Y
LP001029,Female,Yes,1,Graduate,No,150,0.0,245.0,370.0,1.0,Rural,Y
LP001024,Female,No,0,Graduate,No,150,2535.78786968,9.0,348.0,1.0,Urban,Y
LP001047,Male,,0,Graduate,No,9109,7861.38264385,442.0,354.0,0.0,Urban,N
LP001038,Male,No,0,Graduate,,6987,63.02013629,343.0,350.0,1.0,Urban,Y
LP001034,Male,No,1,Graduate,No,150,0.0,256.0,361.0,1.0,Semiurban,N
LP001179,Male,Yes,1,Graduate,No,4474,4092.43035624,9.0,349.0,1.0,Urban,Y
LP001047,Female,Yes,1,Graduate,No,7647,762.35672132,16.0,350.0,1.0,Urban,Y
LP001616,Male,Yes,2,Not Graduate,No,7286,248.40693548,10.0,,1.0,Rural,N
LP001020,Female,No,0,Graduate,Yes,1959,91.5562032,9.0,354.0,1.0,Semiurban,Y
LP001034,Female,Yes,1,Not Graduate,No,9925,0.0,133.0,173.0,0.0,Semiurban,Y
LP001144,Female,Yes,1,Graduate,Yes,150,4480.4481723,266.0,360.0,0.0,Semiurban,N
LP001036,Male,Yes,2,Graduate,No,150,873.52748746,13.0,349.0,1.0,Urban,Y
LP001144,Female,Yes,0,Graduate,No,14889,2785.00365294,9.0,363.0,0.0,Rural,Y
LP001195,Male,Yes,3,Not Graduate,No,150,53.62735695,233.0,349.0,1.0,Rural,Y
LP001018,Male,No,1,Graduate,No,11932,0.0,100.0,369.0,1.0,Semiurban,Y
LP001038,Male,No,1,Not Graduate,No,13193,268.8873105,14.0,349.0,1.0,Rural,Y
LP001032,Female,Yes,1,Not Graduate,No,14796,4149.09466984,390.0,,1.0,Semiurban,N
LP001005,Male,No,0,Graduate,No,150,639.36374992,429.0,,1.0,Semiurban,N
LP001002,Male,No,1,Graduate,No,2174,1616.8343972,9.0,362.0,1.0,Urban,Y
LP001155,Male,Yes,0,Graduate,No,1165,0.0,221.0,370.0,0.0,Rural,N
LP001151,Male,Yes,0,Graduate,No,12870,15500.43852086,113.0,349.0,1.0,Urban,Y
LP001034,Female,No,0,Graduate,No,12692,0.0,233.0,367.0,1.0,Semiurban,Y
LP001038,Female,Yes,0,Graduate,No,272,0.0,255.0,348.0,1.0,Semiurban,Y
LP001146,Male,No,0,Graduate,No,11499,1573.46963797,96.0,361.0,0.0,Urban,Y
LP001047,Female,Yes,0,Graduate,No,3578,0.0,9.0,355.0,1.0,Urban,Y
LP001100,Male,No,0,Graduate,No,150,0.0,360.0,332.0,1.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,19104,2725.12501446,132.0,352.0,1.0,Semiurban,Y
LP001028,Male,No,1,Not Graduate,No,150,0.0,9.0,356.0,1.0,Urban,Y
LP001002,Male,Yes,1,Graduate,No,81000,0.0,104.0,365.0,0.0,Rural,Y
LP001003,Male,Yes,0,Graduate,No,150,845.95761031,272.0,366.0,1.0,Urban,Y
LP001005,Male,No,1,Graduate,No,702,179.1982077,9.0,349.0,1.0,Rural,Y
LP001034,Male,No,0,Graduate,No,13718,340.62509142,112.0,350.0,1.0,Urban,Y
LP001005,Male,No,0,Graduate,No,150,3488.22525366,9.0,224.0,1.0,Urban,Y
LP001086,Male,Yes,0,Graduate,No,14844,0.0,140.0,370.0,0.0,Semiurban,Y
LP001005,Female,Yes,0,Graduate,No,150,4417.84884469,9.0,350.0,1.0,Rural,Y
LP001155,Male,No,2,Not Graduate,No,10977,0.0,20.0,365.0,1.0,Urban,Y
LP001146,Female,No,1,Not Graduate,No,9638,91.69568139,268.0,361.0,1.0,Semiurban,Y
LP001005,,No,2,Graduate,No,5071,0.0,102.0,353.0,1.0,Semiurban,Y
LP001516,Female,No,0,Graduate,No,3962,0.0,131.0,356.0,1.0,Semiurban,Y
LP001002,Male,Yes,0,Not Graduate,No,14643,475.90623307,45.0,77.0,1.0,Rural,Y
LP001487,Male,Yes,1,Graduate,No,7996,0.0,146.0,354.0,1.0,Semiurban,Y
LP001146,Male,,0,Graduate,No,1772,3471.30088206,257.0,352.0,1.0,Semiurban,Y
LP001097,Female,Yes,3,Graduate,No,150,640.10764145,9.0,333.0,0.0,Semiurban,Y
LP001005,Female,Yes,3,Not Graduate,No,1625,759.3420059,230.0,361.0,,Rural,Y
LP001186,Male,No,0,Not Graduate,,332,982.01328479,273.0,349.0,1.0,Urban,Y
LP001097,Male,No,1,Graduate,No,150,0.0,515.0,353.0,1.0,Semiurban,Y
LP001098,Male,No,2,Graduate,No,2450,0.0,9.0,367.0,1.0,Urban,Y
LP001398,Male,No,0,Graduate,No,150,682.41451347,229.0,306.0,,Urban,Y
LP001005,Male,No,1,Graduate,No,150,0.0,9.0,351.0,1.0,Urban,Y
LP001155,Female,Yes,0,Graduate,No,150,105.77915189,241.0,361.0,0.0,Urban,Y
LP001608,Male,Yes,2,Graduate,No,1612,2142.98473722,171.0,,0.0,Urban,N
LP001100,Female,No,3,Graduate,No,150,821.99665908,181.0,356.0,1.0,Semiurban,Y
LP001003,Male,Yes,0,Graduate,No,150,836.53963036,9.0,349.0,1.0,Rural,Y
LP001616,Male,No,1,Graduate,No,2197,496.65014365,134.0,350.0,1.0,Rural,Y
LP001036,Male,No,,Not Graduate,No,12845,0.0,16.0,367.0,1.0,Semiurban,Y
LP001565,Female,No,1,Graduate,No,2621,0.0,9.0,349.0,1.0,Semiurban,N
LP001047,Male,No,3,Graduate,No,7223,7950.26151814,220.0,150.0,1.0,Semiurban,Y
LP001146,,No,2,Graduate,No,7674,311.95709436,223.0,360.0,1.0,Urban,Y
LP001146,Male,Yes,3,Graduate,No,10916,0.0,220.0,,1.0,Semiurban,Y
LP001005,Male,Yes,0,Graduate,No,150,6105.13270179,208.0,370.0,1.0,Urban,N
LP001528,Male,No,0,Graduate,No,150,52.79003642,232.0,350.0,1.0,Urban,Y
LP001164,Male,No,0,Graduate,No,150,543.96024133,9.0,12.0,1.0,Rural,Y
LP001005,,Yes,1,Graduate,No,23895,0.0,143.0,369.0,1.0,Urban,Y
LP001155,Male,Yes,1,Graduate,No,7404,150.66644368,246.0,254.0,1.0,Semiurban,Y
LP001005,Male,Yes,1,Graduate,No,8263,1675.8284763,27.0,349.0,1.0,Urban,Y
LP001164,Male,Yes,1,Graduate,No,18954,0.0,93.0,88.0,1.0,Rural,Y
LP001038,Male,Yes,1,Graduate,No,150,3824.22020745,260.0,350.0,,Semiurban,Y
LP001123,Male,Yes,2,Graduate,No,6000,288.54964743,,361.0,1.0,Urban,Y
LP001003,Female,No,,Graduate,No,150,4495.07575288,260.0,235.0,1.0,Rural,Y
LP001144,Male,No,3,Graduate,No,150,117.33875346,199.0,369.0,1.0,Rural,Y
LP001195,Female,Yes,1,Graduate,No,508,0.0,232.0,368.0,1.0,Urban,N
LP001032,Female,Yes,1,Graduate,No,8198,752.75284512,,364.0,0.0,Semiurban,Y
LP001146,Male,No,0,Graduate,No,13967,0.0,11.0,371.0,1.0,Rural,Y
LP001018,Male,No,2,Graduate,No,150,719.85055313,72.0,350.0,0.0,Rural,Y
LP001144,Male,Yes,3,Graduate,No,8298,1951.2711779,341.0,354.0,1.0,Rural,Y
LP001639,,No,0,Graduate,No,13426,373.10084448,265.0,,1.0,Semiurban,N
LP001002,Female,Yes,0,Not Graduate,No,5667,1237.28538993,9.0,352.0,1.0,Semiurban,Y
LP001038,Male,No,3,Graduate,No,7067,0.0,205.0,349.0,0.0,Urban,Y
LP001002,Female,No,0,Graduate,No,12885,0.0,266.0,352.0,,Urban,Y
LP001034,Male,Yes,2,Graduate,No,12028,2780.68053777,355.0,241.0,1.0,Semiurban,N
LP001038,Male,,0,Graduate,Yes,5885,357.54613511,258.0,357.0,1.0,Rural,Y
LP001066,Female,Yes,1,Graduate,No,869,2250.73123309,176.0,352.0,0.0,Semiurban,Y
LP001915,Male,No,0,Not Graduate,No,14008,0.0,104.0,371.0,1.0,Urban,Y
LP001179,Male,No,0,Graduate,No,150,0.0,245.0,217.0,,Semiurban,Y
LP001038,Male,Yes,3,Not Graduate,No,4596,3694.69631897,270.0,,1.0,Urban,Y
LP001034,Male,No,1,Graduate,No,9277,106.22543048,62.0,370.0,,Rural,Y
LP001038,Male,Yes,0,Graduate,No,4504,274.09417284,9.0,351.0,1.0,Rural,Y
LP001005,Male,Yes,1,Not Graduate,No,150,0.0,253.0,348.0,1.0,Urban,N
LP001043,Male,No,3,Not Graduate,No,29551,4329.72208047,23.0,365.0,1.0,Rural,Y
LP001034,Male,Yes,0,Graduate,No,6159,1.91130343,9.0,351.0,,Rural,Y
LP001097,Male,Yes,1,Not Graduate,Yes,150,0.0,225.0,353.0,1.0,Rural,N
LP001038,Male,No,0,Graduate,No,150,457.95001945,26.0,349.0,1.0,Urban,Y
LP001146,Male,No,3,Graduate,No,14252,0.0,170.0,372.0,1.0,Semiurban,Y
LP001005,Female,Yes,,Not Graduate,No,497,720.75897543,355.0,,1.0,Rural,Y
LP001155,Male,No,2,Graduate,No,8543,3513.6123568,273.0,,1.0,Urban,Y
LP001038,Female,Yes,1,Not Graduate,No,29232,806.73857968,351.0,360.0,1.0,Rural,Y
LP001546,Male,No,3,Graduate,No,59121,390.85155475,46.0,231.0,1.0,Rural,Y
LP001038,Male,No,1,Graduate,No,1960,4018.15466078,141.0,229.0,1.0,Urban,Y
LP001100,Male,Yes,0,Graduate,No,11096,0.0,142.0,371.0,0.0,Semiurban,Y
LP001097,Male,No,2,Graduate,No,29679,0.0,166.0,368.0,0.0,Urban,Y
LP001038,Female,Yes,1,Graduate,No,150,424.78426331,9.0,302.0,1.0,Semiurban,N
LP001155,Male,Yes,1,Not Graduate,Yes,2424,2779.70147797,,357.0,1.0,Urban,Y
LP001528,Male,Yes,1,Not Graduate,No,24528,7419.00129145,9.0,349.0,1.0,Urban,Y
LP001018,Male,Yes,0,Graduate,No,5940,0.0,9.0,352.0,,Semiurban,Y
LP001155,Male,Yes,3,Graduate,No,150,0.0,212.0,372.0,0.0,Semiurban,Y
LP001038,Male,Yes,0,Graduate,No,150,502.57534636,252.0,348.0,1.0,Urban,Y
LP001146,Female,Yes,2,Graduate,No,12452,4384.20607982,342.0,371.0,1.0,Urban,N
LP001207,Male,No,0,Graduate,No,2945,0.0,9.0,349.0,1.0,Urban,Y
LP001034,Male,Yes,0,Graduate,No,4816,0.0,35.0,365.0,1.0,Semiurban,N
LP001047,Male,Yes,0,Graduate,No,6083,0.0,272.0,369.0,0.0,Rural,Y
LP001155,Male,Yes,1,Graduate,No,4500,445.86840613,26.0,354.0,1.0,Semiurban,Y
LP001520,Male,Yes,1,Not Graduate,No,7292,0.0,339.0,338.0,,Urban,Y
LP001157,Male,No,2,Graduate,No,7529,4257.48090837,700.0,370.0,1.0,Urban,N
LP001024,Female,No,,Graduate,No,9486,424.04517374,9.0,371.0,,Urban,Y
LP001038,Male,No,3,Graduate,No,7494,467.13721439,196.0,360.0,,Semiurban,Y
LP001195,Female,Yes,0,Not Graduate,No,2292,0.0,40.0,353.0,1.0,Urban,Y
LP001050,Female,Yes,0,Graduate,No,4163,0.0,245.0,370.0,1.0,Semiurban,Y
LP001002,Male,No,0,Graduate,No,150,4505.33958646,,349.0,1.0,Semiurban,Y
LP001038,Male,Yes,3,Graduate,No,4030,0.0,107.0,370.0,1.0,Urban,Y
LP001047,Male,Yes,1,Graduate,No,5551,8578.95423554,242.0,350.0,1.0,Urban,Y
LP001097,Male,Yes,0,Graduate,No,14062,4299.92850658,142.0,242.0,1.0,Urban,Y
LP001024,Male,Yes,0,Not Graduate,No,7278,663.25350896,9.0,349.0,0.0,Rural,Y
LP001024,Male,Yes,1,Graduate,No,10713,0.0,9.0,348.0,1.0,Rural,Y
LP001034,Male,No,0,Not Graduate,No,1852,445.10764539,171.0,351.0,1.0,Rural,Y
LP001038,Male,Yes,2,Graduate,No,150,117.39738123,182.0,351.0,1.0,Semiurban,Y
LP001038,Male,Yes,0,Graduate,No,3324,41667.0,9.0,356.0,0.0,Urban,Y
LP001186,Female,Yes,0,Graduate,No,14320,798.7739161,,348.0,1.0,Urban,Y
LP001028,Male,No,1,Graduate,No,12652,0.0,216.0,368.0,1.0,Semiurban,Y
LP001034,,Yes,1,Graduate,No,6078,0.0,,354.0,0.0,Rural,Y
LP001038,Female,Yes,,Graduate,No,5794,0.0,51.0,370.0,1.0,Urban,Y
LP001616,Female,No,1,Graduate,No,2159,1226.5074681,9.0,348.0,1.0,Urban,N
LP001068,Male,No,1,Not Graduate,No,6651,0.0,175.0,357.0,1.0,Urban,Y
LP001164,Male,Yes,1,Graduate,No,5138,0.0,232.0,357.0,1.0,Rural,Y
LP001155,Male,No,1,Graduate,No,1240,313.86511719,267.0,353.0,1.0,Rural,Y
LP001034,Female,Yes,1,Graduate,No,20579,0.0,251.0,370.0,,Semiurban,Y
LP001896,Male,Yes,3,Graduate,No,5674,0.0,168.0,369.0,1.0,Rural,Y
LP001034,Male,Yes,1,Graduate,No,7201,3502.07164463,273.0,370.0,1.0,Semiurban,N
LP001047,Male,Yes,0,Not Graduate,No,150,2543.25682213,72.0,349.0,1.0,Rural,Y
LP001034,Male,Yes,1,Graduate,No,29541,1662.85566113,20.0,353.0,1.0,Urban,Y
LP001038,Male,No,1,Graduate,No,150,57.59554035,90.0,348.0,1.0,Semiurban,Y
LP001032,Male,Yes,3,Not Graduate,No,517,4160.86474926,110.0,371.0,0.0,Semiurban,Y
LP001038,Male,No,1,Graduate,No,150,4437.97253493,199.0,348.0,1.0,Rural,Y
LP001034,Male,No,3,Graduate,No,277,2542.48561178,189.0,350.0,1.0,Urban,Y
LP001100,Male,No,0,Not Graduate,No,150,662.31919859,180.0,353.0,1.0,Semiurban,Y
LP001002,Female,Yes,3,Graduate,No,14733,0.0,9.0,368.0,1.0,Urban,Y
LP001068,Female,Yes,2,Not Graduate,No,1379,0.0,9.0,349.0,1.0,Urban,Y
LP001047,Male,No,0,Not Graduate,No,2863,2755.06500293,83.0,,0.0,Rural,Y
LP001038,Female,No,1,Graduate,No,150,6427.30073025,9.0,356.0,1.0,Urban,Y
LP001038,Male,No,2,Graduate,No,1717,4208.68025836,148.0,368.0,1.0,Urban,Y
LP001639,Female,Yes,1,Not Graduate,No,14022,0.0,168.0,372.0,1.0,Semiurban,Y
LP001005,Male,Yes,1,Graduate,No,1400,0.0,247.0,353.0,1.0,Urban,Y
LP001038,Male,No,0,Graduate,No,1062,267.41416163,269.0,371.0,1.0,Urban,Y
LP001018,Male,Yes,1,Graduate,No,14810,0.0,73.0,298.0,1.0,Urban,N
LP001508,Female,Yes,3,Graduate,No,5344,0.0,378.0,364.0,,Rural,Y
LP001138,Male,Yes,3,Graduate,No,3447,0.0,241.0,240.0,1.0,Rural,N
LP001514,Male,Yes,0,Graduate,No,6241,2902.54073786,257.0,351.0,1.0,Rural,Y
LP001024,Male,No,0,Not Graduate,No,6530,3449.55761525,9.0,348.0,,Urban,Y
LP001068,Male,Yes,3,Not Graduate,No,7176,0.0,9.0,355.0,1.0,Urban,Y
LP001018,Male,No,1,Graduate,No,13799,0.0,212.0,365.0,1.0,Urban,Y
LP001114,Male,Yes,0,Graduate,No,2683,299.28012758,168.0,259.0,1.0,Urban,Y
LP001636,Male,Yes,1,Not Graduate,No,3274,0.0,269.0,,1.0,Urban,Y
LP001100,Male,Yes,3,Graduate,No,2358,4111.5118091,14.0,348.0,1.0,Urban,Y
LP001164,Male,Yes,2,Graduate,No,14972,0.0,9.0,362.0,1.0,Urban,Y
LP001036,Male,No,2,Graduate,No,13466,569.45107787,269.0,366.0,1.0,Semiurban,N
LP001164,Male,No,0,Graduate,No,1959,0.0,178.0,370.0,1.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,2631,0.0,258.0,349.0,0.0,Urban,Y
LP001003,Male,No,3,Graduate,No,150,0.0,271.0,368.0,1.0,Urban,Y
LP001038,Male,Yes,0,Graduate,No,15428,0.0,9.0,202.0,1.0,Semiurban,Y
LP001144,Male,Yes,3,Not Graduate,No,4621,0.0,273.0,371.0,1.0,Rural,Y
LP001155,Male,Yes,1,Graduate,No,150,73.46697904,,350.0,1.0,Rural,Y
LP001146,Male,Yes,0,Graduate,No,3095,0.0,52.0,364.0,0.0,Semiurban,Y
LP001034,Male,Yes,3,Not Graduate,No,6304,0.0,253.0,366.0,,Urban,N
LP001164,Male,,1,Graduate,No,150,3647.06184004,247.0,370.0,1.0,Semiurban,Y
LP001186,Male,Yes,0,Graduate,No,20645,1013.51346952,,369.0,1.0,Semiurban,Y
LP001155,Female,Yes,2,Graduate,No,150,919.67579971,175.0,368.0,1.0,Urban,Y
LP001616,Female,No,0,Graduate,No,686,4000.20710231,87.0,353.0,1.0,Urban,Y
LP001050,Male,No,2,Not Graduate,No,17610,42.11272326,32.0,365.0,1.0,Urban,Y
LP001155,Male,No,1,Graduate,No,1810,0.0,370.0,370.0,1.0,Urban,N
LP001034,Female,No,1,Not Graduate,No,150,559.55302359,218.0,227.0,1.0,Semiurban,Y
LP001186,Male,No,0,Graduate,No,3066,795.86578982,272.0,362.0,1.0,Rural,Y
LP001086,Male,No,0,Graduate,No,1089,447.51658,264.0,351.0,1.0,Urban,Y
LP001047,Female,No,0,Graduate,No,6159,6132.3175354,437.0,242.0,1.0,Semiurban,Y
LP001146,Male,No,3,Graduate,No,150,188.13511042,341.0,349.0,1.0,Rural,N
LP001043,Male,Yes,1,Not Graduate,No,2606,0.0,75.0,360.0,0.0,Urban,Y
LP001100,Male,Yes,1,Not Graduate,No,637,0.0,231.0,371.0,0.0,Rural,Y
LP001034,Male,Yes,0,Not Graduate,No,31159,0.0,256.0,462.0,1.0,Rural,Y
LP001047,Male,No,0,Not Graduate,No,3402,839.39951522,9.0,61.0,1.0,Urban,Y
LP001086,Male,Yes,0,Not Graduate,No,7650,0.0,353.0,352.0,0.0,Urban,Y
LP001038,Male,Yes,1,Graduate,No,150,761.20455289,68.0,361.0,1.0,Rural,Y
LP001038,Female,No,,Graduate,No,150,4086.41659956,342.0,348.0,1.0,Urban,N
LP001146,Male,Yes,0,Graduate,No,4328,0.0,112.0,370.0,1.0,Urban,Y
LP001616,Male,Yes,2,Graduate,No,31701,0.0,154.0,361.0,,Urban,N
LP001164,Male,,1,Not Graduate,No,11490,0.0,174.0,371.0,1.0,Urban,Y
LP001038,Female,No,1,Graduate,No,14253,0.0,208.0,372.0,1.0,Rural,Y
LP001155,Male,Yes,1,Graduate,No,5807,0.0,55.0,358.0,1.0,Semiurban,Y
LP001492,Male,Yes,2,Graduate,No,6499,2201.41245773,55.0,349.0,1.0,Semiurban,Y
LP001034,,No,2,Not Graduate,No,31864,0.0,9.0,371.0,,Rural,Y
LP001552,Male,Yes,3,Graduate,No,150,769.88382675,62.0,353.0,1.0,Rural,N
